strategy,seed,seat,winner,game_turns,first_road_global,first_road_own,first_settlement_global,first_settlement_own,first_city_global,first_city_own,first_dev_global,first_dev_own,first_lr_global,first_lr_own,first_la_global,first_la_own
port,11,3,1,127,3,1,63,16,107,27,15,4,31,8,,
port,11,4,0,127,4,1,96,24,,,28,7,88,22,,
port,12,1,0,160,5,2,121,31,157,40,33,9,37,10,,
port,12,2,0,160,10,3,38,10,,,70,18,22,6,,
port,12,3,0,160,19,5,,,,,79,20,31,8,,
port,12,4,1,160,4,1,24,6,156,39,32,8,,,,
port,13,1,0,127,17,5,121,31,,,37,10,,,,
port,13,2,0,127,42,11,54,14,22,6,2,1,,,,
port,13,3,1,127,3,1,71,18,123,31,27,7,11,3,,
port,13,4,0,127,4,1,80,20,,,8,2,,,,
port,14,1,0,167,5,2,77,20,129,33,109,28,13,4,,
port,14,2,0,167,2,1,106,27,146,37,54,14,18,5,,
port,14,3,1,167,3,1,7,2,131,33,91,23,,,,
port,14,4,0,167,4,1,40,10,144,36,16,4,,,,
port,15,1,0,151,13,4,149,38,,,41,11,,,,
port,15,2,0,151,26,7,102,26,,,30,8,,,,
port,15,3,1,151,3,1,15,4,131,33,51,13,31,8,,
port,15,4,0,151,20,5,40,10,140,35,4,1,,,,
port,16,1,0,130,5,2,,,,,5,2,,,,
port,16,2,1,130,2,1,34,9,102,26,,,10,3,,
port,16,3,0,130,19,5,31,8,99,25,27,7,,,,
port,16,4,0,130,8,2,,,,,68,17,,,,
port,17,1,0,166,5,2,25,7,,,105,27,73,19,,
port,17,2,1,166,6,2,62,16,138,35,50,13,86,22,,
port,17,3,0,166,3,1,35,9,111,28,27,7,11,3,,
port,17,4,0,166,4,1,16,4,156,39,108,27,,,,
port,18,1,0,128,9,3,33,9,29,8,17,5,,,,
port,18,2,0,128,2,1,46,12,,,14,4,26,7,,
port,18,3,0,128,3,1,119,30,,,59,15,,,,
port,18,4,1,128,4,1,36,9,96,24,8,2,72,18,,
port,19,1,0,100,9,3,,,,,29,8,,,,
port,19,2,0,100,18,5,,,,,14,4,,,,
port,19,3,0,100,11,3,83,21,,,3,1,,,,
port,19,4,1,100,4,1,36,9,80,20,56,14,20,5,,
port,20,1,0,140,9,3,121,31,,,97,25,,,,
port,20,2,0,140,26,7,110,28,,,10,3,,,,
port,20,3,0,140,3,1,127,32,,,43,11,23,6,,
port,20,4,1,140,4,1,28,7,128,32,136,34,44,11,,
port,21,1,0,108,5,2,61,16,,,77,20,57,15,,
port,21,2,0,108,6,2,106,27,,,,,18,5,,
port,21,3,0,108,39,10,,,79,20,,,95,24,,
port,21,4,1,108,12,3,44,11,104,26,4,1,92,23,,
port,22,1,1,149,1,1,37,10,129,33,9,3,85,22,,
port,22,2,0,149,6,2,102,26,142,36,50,13,26,7,,
port,22,3,0,149,3,1,75,19,,,15,4,,,,
port,22,4,0,149,20,5,,,,,16,4,,,,
port,23,1,0,80,5,2,25,7,,,,,,,,
port,23,2,0,80,6,2,,,,,14,4,14,4,,
port,23,3,0,80,19,5,,,,,15,4,,,,
port,23,4,1,80,4,1,12,3,56,14,40,10,44,11,,
port,24,1,1,113,9,3,57,15,73,19,25,7,21,6,,
port,24,2,0,113,22,6,,,,,10,3,,,,
port,24,3,0,113,19,5,95,24,,,15,4,,,,
port,24,4,0,113,8,2,88,22,,,20,5,36,9,,
port,25,1,0,127,9,3,73,19,85,22,1,1,,,,
port,25,2,0,127,18,5,,,,,38,10,,,,
port,25,3,1,127,3,1,47,12,91,23,67,17,43,11,,
port,25,4,0,127,12,3,,,,,36,9,,,,
port,26,1,0,151,5,2,29,8,,,77,20,,,,
port,26,2,0,151,26,7,94,24,22,6,54,14,,,,
port,26,3,1,151,3,1,23,6,151,38,79,20,11,3,,
port,26,4,0,151,32,8,112,28,4,1,12,3,,,,
port,27,1,1,117,1,1,13,4,89,23,33,9,65,17,,
port,27,2,0,117,2,1,38,10,,,14,4,18,5,,
port,27,3,0,117,31,8,115,29,43,11,7,2,,,,
port,27,4,0,117,16,4,,,,,100,25,,,,
port,28,1,0,123,1,1,,,117,30,49,13,17,5,,
port,28,2,0,123,22,6,118,30,,,6,2,,,,
port,28,3,1,123,23,6,71,18,115,29,3,1,31,8,,
port,28,4,0,123,40,10,112,28,48,12,8,2,,,,
port,29,1,1,165,5,2,101,26,89,23,17,5,25,7,,
port,29,2,0,165,2,1,50,13,142,36,2,1,,,,
port,29,3,0,165,15,4,43,11,151,38,19,5,,,,
port,29,4,0,165,12,3,140,35,,,156,39,56,14,,
port,30,1,0,148,5,2,5,2,101,26,65,17,93,24,,
port,30,2,0,148,2,1,46,12,54,14,34,9,38,10,,
port,30,3,0,148,11,3,,,,,23,6,,,,
port,30,4,1,148,4,1,12,3,140,35,8,2,,,,
port,31,1,0,136,5,2,13,4,125,32,21,6,,,,
port,31,2,0,136,2,1,46,12,,,70,18,26,7,,
port,31,3,0,136,7,2,,,,,23,6,,,,
port,31,4,1,136,4,1,32,8,100,25,4,1,48,12,,
port,32,1,0,154,41,11,145,37,,,,,,,,
port,32,2,1,154,2,1,14,4,146,37,10,3,30,8,,
port,32,3,0,154,15,4,71,18,,,95,24,,,,
port,32,4,0,154,4,1,100,25,,,72,18,24,6,,
port,33,1,0,164,5,2,,,,,17,5,21,6,,
port,33,2,0,164,18,5,158,40,162,41,10,3,46,12,,
port,33,3,0,164,39,10,47,12,,,19,5,,,,
port,33,4,1,164,16,4,24,6,152,38,36,9,,,,
port,34,1,0,119,21,6,57,15,,,33,9,,,,
port,34,2,0,119,6,2,,,,,2,1,,,,
port,34,3,1,119,15,4,47,12,83,21,99,25,27,7,,
port,34,4,0,119,4,1,32,8,96,24,12,3,40,10,,
port,35,1,0,134,1,1,13,4,,,81,21,45,12,,
port,35,2,1,134,6,2,34,9,66,17,22,6,,,,
port,35,3,0,134,11,3,23,6,127,32,7,2,23,6,,
port,35,4,0,134,4,1,,,,,,,36,9,,
port,36,1,1,113,13,4,13,4,89,23,1,1,57,15,,
port,36,2,0,113,22,6,46,12,,,54,14,,,,
port,36,3,0,113,3,1,,,,,23,6,,,,
port,36,4,0,113,4,1,92,23,,,64,16,16,4,,
port,37,1,0,119,33,9,85,22,21,6,9,3,,,,
port,37,2,0,119,10,3,78,20,50,13,2,1,,,,
port,37,3,1,119,3,1,51,13,87,22,7,2,43,11,,
port,37,4,0,119,8,2,,,,,36,9,60,15,,
port,38,1,0,120,5,2,37,10,109,28,77,20,61,16,,
port,38,2,0,120,14,4,78,20,42,11,10,3,,,,
port,38,3,0,120,7,2,39,10,,,3,1,,,,
port,38,4,1,120,4,1,52,13,64,16,72,18,24,6,,
port,39,1,0,122,9,3,45,12,,,113,29,,,,
port,39,2,1,122,6,2,74,19,114,29,58,15,58,15,,
port,39,3,0,122,3,1,39,10,,,59,15,19,5,,
port,39,4,0,122,4,1,,,8,2,44,11,,,,
port,40,1,0,148,1,1,101,26,141,36,5,2,17,5,,
port,40,2,0,148,6,2,126,32,,,46,12,,,,
port,40,3,0,148,7,2,131,33,87,22,3,1,,,,
port,40,4,1,148,16,4,112,28,44,11,12,3,44,11,,
port,41,1,0,114,5,2,,,,,41,11,,,,
port,41,2,1,114,6,2,18,5,,,6,2,66,17,,
port,41,3,0,114,3,1,11,3,,,27,7,51,13,,
port,41,4,0,114,8,2,,,,,52,13,16,4,,
port,42,1,0,128,29,8,69,18,61,16,13,4,,,,
port,42,2,0,128,6,2,30,8,,,18,5,22,6,,
port,42,3,0,128,3,1,15,4,,,35,9,,,,
port,42,4,1,128,8,2,20,5,,,4,1,52,13,,
port,43,1,0,138,9,3,41,11,137,35,73,19,29,8,,
port,43,2,1,138,10,3,74,19,78,20,6,2,22,6,,
port,43,3,0,138,15,4,87,22,111,28,67,17,,,,
port,43,4,0,138,12,3,84,21,,,36,9,,,,
port,44,1,0,174,25,7,129,33,,,29,8,,,,
port,44,2,1,174,2,1,38,10,134,34,110,28,14,4,,
port,44,3,0,174,15,4,31,8,,,107,27,83,21,,
port,44,4,0,174,64,16,,,168,42,12,3,,,,
port,45,1,0,96,5,2,69,18,89,23,9,3,45,12,,
port,45,2,0,96,6,2,,,,,18,5,,,,
port,45,3,0,96,31,8,,,,,7,2,,,,
port,45,4,1,96,12,3,76,19,60,15,40,10,28,7,,
port,46,1,0,118,13,4,,,,,21,6,,,,
port,46,2,1,118,14,4,18,5,102,26,6,2,30,8,,
port,46,3,0,118,15,4,47,12,,,15,4,,,,
port,46,4,0,118,4,1,,,,,84,21,44,11,,
port,47,1,0,132,9,3,81,21,125,32,77,20,21,6,,
port,47,2,0,132,2,1,,,,,46,12,,,,
port,47,3,0,132,3,1,15,4,127,32,95,24,31,8,,
port,47,4,1,132,4,1,96,24,40,10,12,3,108,27,,
port,48,1,1,101,5,2,13,4,,,13,4,37,10,,
port,48,2,0,101,22,6,26,7,,,2,1,,,,
port,48,3,0,101,19,5,63,16,27,7,7,2,,,,
port,48,4,0,101,24,6,,,,,,,,,,
port,49,1,0,160,1,1,57,15,29,8,13,4,,,,
port,49,2,0,160,6,2,98,25,150,38,18,5,22,6,,
port,49,3,0,160,39,10,39,10,139,35,3,1,,,,
port,49,4,1,160,4,1,16,4,140,35,68,17,104,26,,
port,50,1,0,132,1,1,81,21,,,9,3,,,,
port,50,2,0,132,6,2,30,8,114,29,62,16,,,,
port,50,3,0,132,3,1,27,7,,,103,26,11,3,,
port,50,4,1,132,4,1,8,2,112,28,20,5,40,10,,
port,51,1,0,163,13,4,137,35,,,65,17,,,,
port,51,2,0,163,46,12,90,23,,,10,3,,,,
port,51,3,1,163,15,4,23,6,67,17,31,8,,,,
port,51,4,0,163,4,1,16,4,,,8,2,12,3,,
port,52,1,0,106,9,3,45,12,,,61,16,17,5,,
port,52,2,1,106,14,4,66,17,70,18,6,2,,,,
port,52,3,0,106,11,3,43,11,,,103,26,,,,
port,52,4,0,106,12,3,104,26,,,,,76,19,,
port,53,1,0,115,65,17,105,27,45,12,1,1,,,,
port,53,2,0,115,2,1,110,28,,,10,3,30,8,,
port,53,3,1,115,11,3,111,28,47,12,7,2,,,,
port,53,4,0,115,4,1,104,26,,,8,2,64,16,,
port,54,1,0,131,5,2,,,,,1,1,,,,
port,54,2,0,131,26,7,62,16,50,13,18,5,,,,
port,54,3,1,131,3,1,31,8,91,23,7,2,15,4,,
port,54,4,0,131,4,1,12,3,,,84,21,,,,
port,55,1,0,95,1,1,,,53,14,41,11,17,5,,
port,55,2,0,95,10,3,42,11,,,2,1,,,,
port,55,3,1,95,7,2,15,4,83,21,63,16,35,9,,
port,55,4,0,95,16,4,24,6,,,32,8,,,,
port,56,1,0,136,9,3,69,18,,,13,4,41,11,,
port,56,2,0,136,10,3,90,23,,,34,9,22,6,,
port,56,3,0,136,7,2,95,24,,,111,28,,,,
port,56,4,1,136,4,1,8,2,32,8,56,14,,,,
port,57,1,0,154,5,2,141,36,153,39,,,49,13,,
port,57,2,1,154,14,4,54,14,134,34,30,8,,,,
port,57,3,0,154,7,2,59,15,139,35,3,1,35,9,,
port,57,4,0,154,24,6,44,11,136,34,8,2,60,15,,
port,58,1,0,131,17,5,73,19,129,33,33,9,,,,
port,58,2,0,131,14,4,50,13,,,10,3,,,,
port,58,3,1,131,3,1,31,8,,,39,10,19,5,,
port,58,4,0,131,8,2,68,17,,,4,1,,,,
port,59,1,0,127,25,7,109,28,,,73,19,41,11,,
port,59,2,0,127,10,3,78,20,26,7,2,1,,,,
port,59,3,1,127,7,2,11,3,107,27,15,4,43,11,,
port,59,4,0,127,4,1,64,16,,,40,10,,,,
port,60,1,0,114,1,1,13,4,89,23,21,6,9,3,,
port,60,2,1,114,2,1,50,13,34,9,38,10,22,6,,
port,60,3,0,114,3,1,75,19,111,28,,,,,,
port,60,4,0,114,12,3,80,20,,,32,8,,,,
port,61,1,0,158,1,1,121,31,,,97,25,25,7,,
port,61,2,1,158,42,11,50,13,106,27,10,3,,,,
port,61,3,0,158,3,1,71,18,143,36,39,10,27,7,,
port,61,4,0,158,16,4,80,20,92,23,4,1,,,,
port,62,1,0,143,5,2,17,5,77,20,129,33,69,18,,
port,62,2,0,143,14,4,,,70,18,58,15,38,10,,
port,62,3,1,143,3,1,115,29,35,9,87,22,15,4,,
port,62,4,0,143,8,2,64,16,,,32,8,120,30,,
port,63,1,0,164,1,1,17,5,153,39,53,14,61,16,,
port,63,2,0,164,2,1,78,20,138,35,10,3,14,4,,
port,63,3,0,164,3,1,,,,,127,32,27,7,,
port,63,4,1,164,40,10,88,22,44,11,4,1,,,,
port,64,1,1,77,1,1,9,3,25,7,17,5,57,15,,
port,64,2,0,77,6,2,,,,,14,4,22,6,,
port,64,3,0,77,23,6,75,19,,,15,4,,,,
port,64,4,0,77,8,2,,,,,60,15,,,,
port,65,1,0,136,5,2,33,9,,,61,16,,,,
port,65,2,0,136,6,2,50,13,,,22,6,22,6,,
port,65,3,0,136,3,1,47,12,,,63,16,,,,
port,65,4,1,136,4,1,48,12,24,6,56,14,,,,
port,66,1,0,139,1,1,57,15,121,31,,,21,6,,
port,66,2,0,139,2,1,82,21,138,35,6,2,,,,
port,66,3,1,139,11,3,47,12,79,20,19,5,,,,
port,66,4,0,139,12,3,,,,,12,3,,,,
port,67,1,0,107,5,2,,,41,11,17,5,,,,
port,67,2,0,107,14,4,74,19,26,7,18,5,,,,
port,67,3,1,107,3,1,55,14,95,24,47,12,15,4,,
port,67,4,0,107,16,4,,,,,24,6,,,,
port,68,1,0,139,25,7,45,12,,,73,19,,,,
port,68,2,0,139,2,1,82,21,110,28,42,11,,,,
port,68,3,1,139,7,2,95,24,27,7,3,1,23,6,,
port,68,4,0,139,12,3,60,15,,,44,11,,,,
port,69,1,1,125,9,3,33,9,101,26,17,5,,,,
port,69,2,0,125,10,3,14,4,114,29,10,3,,,,
port,69,3,0,125,3,1,95,24,123,31,,,7,2,,
port,69,4,0,125,64,16,,,124,31,8,2,,,,
port,70,1,0,100,29,8,97,25,5,2,25,7,,,,
port,70,2,0,100,10,3,,,,,,,42,11,,
port,70,3,0,100,11,3,51,13,,,7,2,,,,
port,70,4,1,100,20,5,32,8,36,9,44,11,68,17,,
port,71,1,1,93,5,2,37,10,93,24,21,6,69,18,,
port,71,2,0,93,26,7,86,22,,,74,19,,,,
port,71,3,0,93,11,3,47,12,,,,,,,,
port,71,4,0,93,4,1,,,28,7,12,3,16,4,,
port,72,1,0,116,9,3,21,6,93,24,49,13,,,,
port,72,2,0,116,2,1,,,98,25,,,14,4,,
port,72,3,0,116,35,9,,,15,4,3,1,,,,
port,72,4,1,116,4,1,52,13,12,3,100,25,72,18,,
port,73,1,0,88,25,7,,,9,3,73,19,,,,
port,73,2,0,88,6,2,82,21,,,58,15,,,,
port,73,3,0,88,11,3,31,8,,,87,22,27,7,,
port,73,4,1,88,4,1,64,16,56,14,32,8,36,9,,
port,74,1,0,176,5,2,165,42,,,13,4,,,,
port,74,2,0,176,2,1,30,8,146,37,42,11,18,5,,
port,74,3,0,176,7,2,83,21,155,39,79,20,39,10,,
port,74,4,1,176,8,2,56,14,64,16,16,4,,,,
port,75,1,0,162,5,2,157,40,129,33,9,3,,,,
port,75,2,1,162,2,1,30,8,126,32,14,4,,,,
port,75,3,0,162,23,6,111,28,,,87,22,,,,
port,75,4,0,162,8,2,124,31,,,32,8,32,8,,
port,76,1,1,125,5,2,33,9,97,25,5,2,29,8,,
port,76,2,0,125,2,1,22,6,,,74,19,18,5,,
port,76,3,0,125,3,1,63,16,,,19,5,,,,
port,76,4,0,125,28,7,76,19,,,4,1,,,,
port,77,1,0,79,17,5,,,,,21,6,,,,
port,77,2,0,79,10,3,78,20,,,66,17,26,7,,
port,77,3,1,79,11,3,59,15,15,4,31,8,19,5,,
port,77,4,0,79,8,2,,,,,,,,,,
port,78,1,0,150,1,1,81,21,29,8,73,19,9,3,,
port,78,2,1,150,6,2,62,16,54,14,150,38,,,,
port,78,3,0,150,3,1,47,12,,,79,20,87,22,,
port,78,4,0,150,8,2,68,17,144,36,4,1,92,23,,
port,79,1,0,139,13,4,133,34,,,33,9,,,,
port,79,2,0,139,30,8,138,35,126,32,2,1,,,,
port,79,3,1,139,11,3,19,5,107,27,59,15,31,8,,
port,79,4,0,139,12,3,,,,,4,1,120,30,,
port,80,1,0,80,13,4,,,,,13,4,,,,
port,80,2,0,80,14,4,,,,,,,22,6,,
port,80,3,0,80,7,2,51,13,,,15,4,43,11,,
port,80,4,1,80,12,3,32,8,24,6,,,,,,
port,81,1,1,133,9,3,37,10,,,49,13,17,5,,
port,81,2,0,133,10,3,34,9,,,114,29,,,,
port,81,3,0,133,3,1,103,26,83,21,,,,,,
port,81,4,0,133,4,1,36,9,124,31,28,7,,,,
port,82,1,0,100,1,1,,,,,9,3,,,,
port,82,2,0,100,6,2,,,,,50,13,22,6,,
port,82,3,0,100,11,3,55,14,,,7,2,,,,
port,82,4,1,100,4,1,12,3,96,24,8,2,32,8,,
port,83,1,0,110,9,3,97,25,,,17,5,33,9,,
port,83,2,1,110,14,4,26,7,110,28,38,10,62,16,,
port,83,3,0,110,7,2,75,19,,,91,23,,,,
port,83,4,0,110,8,2,68,17,,,32,8,,,,
port,84,1,1,109,21,6,57,15,65,17,5,2,45,12,,
port,84,2,0,109,6,2,102,26,,,74,19,34,9,,
port,84,3,0,109,3,1,11,3,,,87,22,,,,
port,84,4,0,109,24,6,84,21,,,12,3,,,,
port,85,1,0,207,9,3,185,47,,,25,7,,,,
port,85,2,0,207,2,1,110,28,18,5,70,18,38,10,,
port,85,3,1,207,3,1,31,8,151,38,115,29,23,6,,
port,85,4,0,207,16,4,88,22,,,4,1,,,,
port,86,1,0,120,49,13,113,29,,,1,1,,,,
port,86,2,0,120,10,3,94,24,34,9,10,3,,,,
port,86,3,0,120,7,2,,,,,87,22,39,10,,
port,86,4,1,120,4,1,24,6,112,28,108,27,20,5,,
port,87,1,0,127,5,2,125,32,,,45,12,,,,
port,87,2,0,127,26,7,86,22,,,38,10,,,,
port,87,3,1,127,3,1,79,20,59,15,51,13,75,19,,
port,87,4,0,127,12,3,76,19,112,28,4,1,48,12,,
port,88,1,0,118,1,1,89,23,,,61,16,29,8,,
port,88,2,1,118,14,4,22,6,86,22,10,3,38,10,,
port,88,3,0,118,11,3,,,,,7,2,,,,
port,88,4,0,118,4,1,32,8,,,56,14,92,23,,
port,89,1,1,133,25,7,89,23,105,27,1,1,85,22,,
port,89,2,0,133,22,6,26,7,,,14,4,,,,
port,89,3,0,133,3,1,115,29,,,127,32,35,9,,
port,89,4,0,133,8,2,108,27,,,12,3,,,,
port,90,1,0,136,9,3,,,,,65,17,37,10,,
port,90,2,0,136,18,5,118,30,86,22,62,16,102,26,,
port,90,3,0,136,23,6,,,111,28,,,,,,
port,90,4,1,136,32,8,52,13,20,5,92,23,80,20,,
port,91,1,1,129,5,2,85,22,33,9,17,5,,,,
port,91,2,0,129,2,1,22,6,102,26,18,5,42,11,,
port,91,3,0,129,43,11,,,43,11,3,1,,,,
port,91,4,0,129,48,12,88,22,,,4,1,,,,
port,92,1,0,99,17,5,37,10,,,21,6,,,,
port,92,2,0,99,10,3,,,,,98,25,54,14,,
port,92,3,1,99,7,2,11,3,63,16,47,12,27,7,,
port,92,4,0,99,12,3,68,17,,,,,,,,
port,93,1,1,177,5,2,97,25,145,37,133,34,29,8,,
port,93,2,0,177,2,1,34,9,,,50,13,,,,
port,93,3,0,177,7,2,143,36,,,23,6,,,,
port,93,4,0,177,8,2,60,15,176,44,12,3,,,,
port,94,1,0,114,21,6,81,21,45,12,1,1,,,,
port,94,2,1,114,6,2,38,10,26,7,82,21,34,9,,
port,94,3,0,114,11,3,,,,,7,2,87,22,,
port,94,4,0,114,20,5,,,108,27,40,10,,,,
port,95,1,0,103,5,2,,,,,49,13,,,,
port,95,2,0,103,6,2,18,5,,,42,11,,,,
port,95,3,1,103,3,1,67,17,27,7,,,39,10,,
port,95,4,0,103,8,2,,,92,23,20,5,28,7,,
port,96,1,0,74,9,3,53,14,,,5,2,,,,
port,96,2,1,74,10,3,26,7,14,4,,,22,6,,
port,96,3,0,74,11,3,,,,,71,18,,,,
port,96,4,0,74,8,2,,,,,16,4,,,,
port,97,1,1,161,5,2,125,32,109,28,25,7,29,8,,
port,97,2,0,161,2,1,,,,,34,9,,,,
port,97,3,0,161,15,4,127,32,159,40,27,7,39,10,,
port,97,4,0,161,4,1,,,,,4,1,,,,
port,98,1,0,86,21,6,45,12,,,17,5,,,,
port,98,2,1,86,2,1,6,2,74,19,82,21,26,7,,
port,98,3,0,86,3,1,,,,,,,,,,
port,98,4,0,86,40,10,60,15,,,4,1,,,,
port,99,1,0,126,21,6,77,20,,,1,1,,,,
port,99,2,1,126,2,1,38,10,86,22,94,24,,,,
port,99,3,0,126,15,4,87,22,,,7,2,19,5,,
port,99,4,0,126,28,7,108,27,16,4,96,24,,,,
